,model,ablation,predicted,fold,fold_id,type,subject,joint,polDegree,FNO_batch,FNO_nbMod,FNO_nbHC,FNO_maxIt,fitTime,posRMSE,velRMSE,posAAE,velAAE,tauRMSE,tauAAE,pErrMax,vErrMax,pErrStd,vErrStd,tauErrMax,tauErrStd
13851,MVPR,None,pos,2-fold,fold2,train,S9_c,elbow,3,,,,,1504.674620628357,0.3413904591428356,0.7604748955544515,0.2789778085269166,0.5740109795136167,0.765551673464491,0.5861384162898405,1.093427161509656,7.342640976582793,0.3405041552425241,0.7604748954615598,4.954294303404836,0.7636086752078718
13852,MVPR,None,pos,2-fold,fold2,eval,S01_a,shoulder,3,,,,,1504.674620628357,0.1122970558152313,0.8310041966585668,0.0900286738463789,0.5849879812742734,3.27866825567113,2.450031628736137,0.8924307557555455,6.130764945278072,0.1082297469518952,0.8310039381786093,18.382065312544185,3.275717146003343
13853,MVPR,None,pos,2-fold,fold2,eval,S01_a,elbow,3,,,,,1504.674620628357,0.1402630961221053,1.0245607754745465,0.1129511836914687,0.7619504598803515,0.7981343265333843,0.5849018681303267,0.6496515849869726,6.342517819972282,0.1369766190270634,1.0245601270680007,7.026702975815378,0.7980859364401228
13854,MVPR,None,pos,2-fold,fold2,eval,S02_a,shoulder,3,,,,,1504.674620628357,0.4070798747157205,1.108004073910668,0.3794234118934921,0.6944699698414409,4.747938340208584,2.916575347092462,2.266995270759049,19.08405930473726,0.1479411307049687,1.108003353249054,129.76825805914737,4.687697252348422
13855,MVPR,None,pos,2-fold,fold2,eval,S02_a,elbow,3,,,,,1504.674620628357,0.5686864112982282,1.989110995581166,0.4979623092728949,1.4189400233347214,1.4896670058413055,0.9405015512883754,2.373121084548674,18.21636605085981,0.2761531687869827,1.989110509250402,37.26345779725991,1.477242560189233
13856,MVPR,None,pos,2-fold,fold2,eval,S04_a,shoulder,3,,,,,1504.674620628357,0.3749831046662943,2.3233437530778183,0.3059176154313286,1.7029807802029049,9.189029475891289,6.600913903507491,1.3295390506746174,12.222301834125595,0.3408523900739922,2.323341017970058,72.52333339377805,9.154351891108826
13857,MVPR,None,pos,2-fold,fold2,eval,S04_a,elbow,3,,,,,1504.674620628357,0.6198977480741248,3.118703267210011,0.4731535456728961,2.2417914110931823,3.233720507316851,2.121323190414994,3.0723812504076324,19.55910242592018,0.4448512417520448,3.118702203451438,25.645071341539246,3.1169929717266345
13858,MVPR,None,pos,2-fold,fold2,eval,S09_a,shoulder,3,,,,,1504.674620628357,0.5993504735145766,3.318229762522001,0.499220714443943,2.465434701787768,12.560570706136776,9.015535131777431,2.1579903104845912,18.32084850874971,0.5390792045253288,3.3182283429442454,91.18300336170095,12.550445676606063
13859,MVPR,None,pos,2-fold,fold2,eval,S09_a,elbow,3,,,,,1504.674620628357,0.6975713253471651,3.749471947875808,0.5452934187796126,2.833357951890917,4.920444179683195,3.12886304857194,3.324714413506469,17.172375051979436,0.6177147948431502,3.749471761814752,65.66458393216237,4.904586485217957
13860,MVPR,None,pos,2-fold,fold2,eval,S10_c,shoulder,3,,,,,1504.674620628357,0.7789468541470227,2.16832873738715,0.5895900191784584,1.473518329470075,9.129883680770996,6.029039008223124,4.365636239745237,16.88767052231873,0.7744302075629241,2.1683281201900964,71.38520287498275,9.119839109965326
13861,MVPR,None,pos,2-fold,fold2,eval,S10_c,elbow,3,,,,,1504.674620628357,0.6679615670255429,1.9639005355407535,0.5016569637554242,1.2581900526892964,2.853694528946394,1.727445371675027,4.140046037704553,21.76947928351113,0.5985780101974788,1.963900303161312,24.521552719755118,2.802839424242777
13862,MVPR,None,pos,2-fold,fold2,eval,S11_c,shoulder,3,,,,,1504.674620628357,0.5694501814534964,1.7654991997541671,0.4482469425970478,1.2069825973820203,4.977145942392662,3.3404913648609584,3.020623846187981,17.61991811944964,0.5667078315691424,1.7654984619883147,64.03355824456375,4.966897672639237
13863,MVPR,None,pos,2-fold,fold2,eval,S11_c,elbow,3,,,,,1504.674620628357,0.4958701431952753,1.7316354304437278,0.3768021481664774,1.2018082822874798,1.5071426047306924,0.9538717787241584,2.5082928481266813,14.204292392680872,0.4957699092577171,1.7316354098013649,22.804446546556647,1.4974426527540454
13864,MVPR,None,pos,2-fold,fold2,eval,S12_c,shoulder,3,,,,,1504.674620628357,0.4271349734019137,0.939733879027548,0.3386674517320976,0.6617073785547517,3.8645168141236463,2.866005131294724,2.11258642895147,11.89847833892301,0.4206372333636434,0.9397335878076428,31.17293715312101,3.7640941974092
13865,MVPR,None,pos,2-fold,fold2,eval,S12_c,elbow,3,,,,,1504.674620628357,0.4535991132096984,1.0905888514449484,0.3537269582667012,0.7287130468614035,1.1485333880315698,0.8431142653261886,3.1156837021944312,16.25200206935662,0.4433583595348642,1.0905888314104024,12.50364658264075,1.1179993870963003
13866,MVPR,None,pos,2-fold,fold2,eval,S14_a,shoulder,3,,,,,1504.674620628357,0.7586098363741045,2.9623570089421114,0.6438977675361096,2.224588952010215,10.761612326535792,6.476140785903153,2.314097848083619,15.031982307094175,0.4228393347229722,2.9623521269950546,85.38130608344107,10.655728981271029
13867,MVPR,None,pos,2-fold,fold2,eval,S14_a,elbow,3,,,,,1504.674620628357,2.2780650511838645,9.907908405333211,2.059509964185528,7.479934093158549,5.633505383524476,3.957035248366544,4.931066824142864,41.4159378085803,0.9877829308024124,9.90789330540993,36.66929250637133,5.565730592882015
13868,MVPR,None,pos,2-fold,fold2,eval,S1_c,shoulder,3,,,,,1504.674620628357,0.5902739260978221,1.7466561092950528,0.4289718072438165,1.118116323595575,7.976283367513148,5.251204578543319,3.2932062780439377,25.08428797555986,0.5245191118963121,1.746655972689201,158.78731689271743,7.8239587752343
13869,MVPR,None,pos,2-fold,fold2,eval,S1_c,elbow,3,,,,,1504.674620628357,0.4709723016251811,1.6351197215177022,0.3661010527321396,1.1584344512468066,2.697760444449112,1.754838445280519,1.998035521536706,22.68655882773394,0.4694867466931253,1.6351196361102205,66.2207244759637,2.554899042479924
13870,MVPR,None,pos,2-fold,fold2,eval,S3_c,shoulder,3,,,,,1504.674620628357,0.377087724394544,0.8520610226443937,0.3061733283620999,0.6392957839540079,3.44955734878309,2.564001753408905,1.225098443064512,11.091570496133563,0.376389442538407,0.8520600893419167,39.79652146956424,3.443490889155061
13871,MVPR,None,pos,2-fold,fold2,eval,S3_c,elbow,3,,,,,1504.674620628357,0.3647880227980524,0.9931133428364128,0.2917693809376113,0.7388790008363672,1.20105149667719,0.8909328020622689,1.1973381692430554,8.25482761802081,0.3531126911010014,0.9931133370838842,14.179503223462914,1.1822801786898451
13872,MVPR,None,pos,2-fold,fold2,eval,S5_c,shoulder,3,,,,,1504.674620628357,0.3745349749718102,0.7432799030242262,0.3011160604872032,0.5614681780757692,3.931470642278438,3.0109071512714247,1.1587870698208298,5.487463886094212,0.3745178390427573,0.74327973297183,26.62202032721946,3.9250826422395
13873,MVPR,None,pos,2-fold,fold2,eval,S5_c,elbow,3,,,,,1504.674620628357,0.3300157863161353,0.7640459682792893,0.2677820702124666,0.5483776038940466,1.1927345892733834,0.9229611913281754,1.2812975261778223,10.65437599096144,0.3289123409194236,0.7640431215281736,10.692202746690342,1.190362420890786
13874,MVPR,None,pos,2-fold,fold2,eval,S6_c,shoulder,3,,,,,1504.674620628357,0.8999415411241048,3.809605499402459,0.6597368774265914,2.249720202940799,19.266856602541782,10.175724325017566,8.896670060275673,78.24933361175545,0.8062748242477376,3.80960379769476,643.1489209909721,19.233691236143382
13875,MVPR,None,pos,2-fold,fold2,eval,S6_c,elbow,3,,,,,1504.674620628357,0.6144602585797324,3.057146507162399,0.4355080013231488,1.817677799527085,11.444986296746771,3.763969435588268,8.713889320169336,59.151716487079085,0.6115681922521853,3.057146252708273,719.0539722159853,11.208344476409872
13876,MVPR,None,pos,2-fold,fold2,eval,S8_c,shoulder,3,,,,,1504.674620628357,0.4478510850242415,1.090411333759035,0.3681425496066405,0.7980170577815209,4.721754529671514,3.510283206768087,1.6878377843277736,8.18240775678008,0.446335781744855,1.0904113036063063,29.11238592101667,4.645275407962023
13877,MVPR,None,pos,2-fold,fold2,eval,S8_c,elbow,3,,,,,1504.674620628357,0.3961465441958504,1.1414144288079044,0.3208201437309981,0.8274682243936607,1.561942032164808,1.1654810290610904,1.715636052981588,8.85213184993352,0.376056929788771,1.141409237479288,11.552895846604825,1.5184809307478864
13878,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S01_a,shoulder,3,,,,,19.440965175628666,,0.0128114586527754,,0.0116620124995853,,,,0.0264952261314164,,0.0128057979368824,,
13879,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S01_a,elbow,3,,,,,19.440965175628666,,0.0096529863964531,,0.0082368936657632,,,,0.0269461722243872,,0.0096200881044123,,
13880,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S02_a,shoulder,3,,,,,19.440965175628666,,0.0103576038579714,,0.0092862927853237,,,,0.023675372701925,,0.0103533199763351,,
13881,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S02_a,elbow,3,,,,,19.440965175628666,,0.0071614828176397,,0.0059298172569148,,,,0.0254691514933779,,0.0071516787121305,,
13882,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S04_a,shoulder,3,,,,,19.440965175628666,,0.0118051402816843,,0.0103388823781463,,,,0.0289780316816944,,0.0118050867651496,,
13883,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S04_a,elbow,3,,,,,19.440965175628666,,0.0108258890214873,,0.009145353041253,,,,0.028445807903352,,0.0108258281809727,,
13884,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S09_a,shoulder,3,,,,,19.440965175628666,,0.0112932499630428,,0.0091498096184711,,,,0.0322500965877333,,0.011244573738228,,
13885,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S09_a,elbow,3,,,,,19.440965175628666,,0.0106308903898418,,0.0087936076018251,,,,0.0307773770631246,,0.0106089165663462,,
13886,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S10_c,shoulder,3,,,,,19.440965175628666,,0.0060135863500886,,0.0049183266989545,,,,0.0193797837630398,,0.0060095274284104,,
13887,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S10_c,elbow,3,,,,,19.440965175628666,,0.005484904510312,,0.0042807411910718,,,,0.0236874195322637,,0.0054848133332504,,
13888,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S11_c,shoulder,3,,,,,19.440965175628666,,0.0064328465532781,,0.0052833595700461,,,,0.0223447509620124,,0.0064321748859458,,
13889,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S11_c,elbow,3,,,,,19.440965175628666,,0.0052116070242418,,0.0040759240461184,,,,0.0200320549290403,,0.0052031042736433,,
13890,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S12_c,shoulder,3,,,,,19.440965175628666,,0.0058415426793111,,0.0048550022972279,,,,0.0209031559849677,,0.0058351995823313,,
13891,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S12_c,elbow,3,,,,,19.440965175628666,,0.0061472865605275,,0.0049126326002594,,,,0.020753140880101,,0.0061111782517775,,
13892,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S14_a,shoulder,3,,,,,19.440965175628666,,0.011582924260685,,0.0104424750751719,,,,0.0326389791986711,,0.0115824508305888,,
13893,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S14_a,elbow,3,,,,,19.440965175628666,,0.0092104390293497,,0.0076202858939279,,,,0.0349906591566605,,0.0092059431724019,,
13894,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S1_c,shoulder,3,,,,,19.440965175628666,,0.0053710464909692,,0.0042708911312303,,,,0.0366147451829426,,0.0053562065788871,,
13895,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S1_c,elbow,3,,,,,19.440965175628666,,0.0058357127069551,,0.0045392205950573,,,,0.0282733259897006,,0.0058244350963308,,
13896,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S3_c,shoulder,3,,,,,19.440965175628666,,0.0056703836205299,,0.0046455932001171,,,,0.0201478487781813,,0.0056627472189151,,
13897,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S3_c,elbow,3,,,,,19.440965175628666,,0.0049331313460954,,0.0038891481126124,,,,0.01651324405008,,0.0049182722577575,,
13898,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S5_c,shoulder,3,,,,,19.440965175628666,,0.0048543428839882,,0.0040645050014232,,,,0.0161715597840111,,0.0048488427876059,,
13899,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S5_c,elbow,3,,,,,19.440965175628666,,0.0049674874408788,,0.0039736940001558,,,,0.018258904752321,,0.0049583401698432,,
13900,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S6_c,shoulder,3,,,,,19.440965175628666,,0.0054662723033323,,0.0044281549636482,,,,0.0243948586396411,,0.0054569625109831,,
13901,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S6_c,elbow,3,,,,,19.440965175628666,,0.003873643815425,,0.0029799451559691,,,,0.0165908031528066,,0.0038595568057723,,
13902,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S8_c,shoulder,3,,,,,19.440965175628666,,0.0063263563668267,,0.0051601477491729,,,,0.0181696406506606,,0.006326356317073,,
13903,MVPR,all_but_forcestorques,vel,2-fold,fold1,train,S8_c,elbow,3,,,,,19.440965175628666,,0.0057128303641984,,0.0046344501141617,,,,0.0217929062795414,,0.0057115729625943,,
13904,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S03_a,shoulder,3,,,,,19.440965175628666,,0.0139664867732875,,0.0125376760723717,,,,0.0281396251258066,,0.0139567555083221,,
13905,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S03_a,elbow,3,,,,,19.440965175628666,,0.0124460711145967,,0.0106732187797592,,,,0.0330705027603869,,0.0124336304910479,,
13906,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S05_a,shoulder,3,,,,,19.440965175628666,,0.0088643754307125,,0.0079527280250435,,,,0.0233061133108394,,0.0088518654901591,,
13907,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S05_a,elbow,3,,,,,19.440965175628666,,0.0081934896926672,,0.0066665608676404,,,,0.026816297925525,,0.0081627503732655,,
13908,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S06_a,shoulder,3,,,,,19.440965175628666,,0.01148901393208,,0.0104583261106983,,,,0.0262225203688603,,0.0114821322690788,,
13909,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S06_a,elbow,3,,,,,19.440965175628666,,0.0094394626096974,,0.0081258052552544,,,,0.0240221642063063,,0.0094394194714022,,
13910,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S10_a,shoulder,3,,,,,19.440965175628666,,0.0067957753841368,,0.0059935205366308,,,,0.0189688473343299,,0.0067940479249655,,
13911,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S10_a,elbow,3,,,,,19.440965175628666,,0.0047357677386669,,0.0039585210226459,,,,0.0151196563197538,,0.0047338908938203,,
13912,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S12_a,shoulder,3,,,,,19.440965175628666,,0.0118968288810893,,0.0103793905278485,,,,0.0268179328928854,,0.0118851891916414,,
13913,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S12_a,elbow,3,,,,,19.440965175628666,,0.0081435673559008,,0.006485860197324,,,,0.0265055216302371,,0.0080774621455791,,
13914,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S13_c,shoulder,3,,,,,19.440965175628666,,0.0073896192188956,,0.0053530340637837,,,,0.0741649537729204,,0.0073883875516443,,
13915,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S13_c,elbow,3,,,,,19.440965175628666,,0.0064305414883715,,0.0049529862149852,,,,0.0527758938260662,,0.0064194965384686,,
13916,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S14_c,shoulder,3,,,,,19.440965175628666,,0.0067197585437136,,0.0055978639726803,,,,0.0226586037394675,,0.0067055235861119,,
13917,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S14_c,elbow,3,,,,,19.440965175628666,,0.0063621763478825,,0.0048340857607053,,,,0.0263713901635701,,0.0063620050342559,,
13918,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S15_c,shoulder,3,,,,,19.440965175628666,,0.0072206562026763,,0.0054684160380486,,,,0.0617014365333311,,0.0072181987533383,,
13919,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S15_c,elbow,3,,,,,19.440965175628666,,0.00545385016586,,0.0043435298229372,,,,0.0273883839359821,,0.005448658911676,,
13920,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S16_c,shoulder,3,,,,,19.440965175628666,,0.0055226436895116,,0.0040164453954994,,,,0.0388299358290547,,0.0055224777075836,,
13921,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S16_c,elbow,3,,,,,19.440965175628666,,0.0050984874339864,,0.0040444597250139,,,,0.0188187022297726,,0.005085312601733,,
13922,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S17_c,shoulder,3,,,,,19.440965175628666,,0.00795770931955,,0.0055879488020662,,,,0.0892626462762605,,0.0079576346457923,,
13923,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S17_c,elbow,3,,,,,19.440965175628666,,0.0059120402281304,,0.0045333402380374,,,,0.0545627117097501,,0.0059062888716135,,
13924,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S2_c,shoulder,3,,,,,19.440965175628666,,0.0044130280627667,,0.0034807130476824,,,,0.0144592450174164,,0.0043911927887092,,
13925,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S2_c,elbow,3,,,,,19.440965175628666,,0.0048813973638697,,0.0038336688330951,,,,0.0152424094299884,,0.0048707494442333,,
13926,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S4_c,shoulder,3,,,,,19.440965175628666,,0.0059352270196203,,0.0048808588897288,,,,0.0202688768497163,,0.0059351099862509,,
13927,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S4_c,elbow,3,,,,,19.440965175628666,,0.00836215133952,,0.006509081736231,,,,0.0380661003579065,,0.0083592457017626,,
13928,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S7_c,shoulder,3,,,,,19.440965175628666,,0.0053027952116047,,0.0043273643119968,,,,0.0176507799930098,,0.005301139177764,,
13929,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S7_c,elbow,3,,,,,19.440965175628666,,0.004646179457886,,0.0035990838814712,,,,0.0200408422738422,,0.0046385346739092,,
13930,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S9_c,shoulder,3,,,,,19.440965175628666,,0.0058694883174785,,0.0048843035843691,,,,0.0236835104613457,,0.0058692640694425,,
13931,MVPR,all_but_forcestorques,vel,2-fold,fold1,eval,S9_c,elbow,3,,,,,19.440965175628666,,0.0052749598524255,,0.004036043226049,,,,0.0212573194384911,,0.0052746659927078,,
13932,MVPR,all_but_forcestorques,vel,2-fold,fold2,train,S03_a,shoulder,3,,,,,13.534914255142212,,0.0140543446603093,,0.0126335169875427,,,,0.027367577831704,,0.0140510768427308,,
